,device,workload,metric,predictor,r2,max_error,mae,mape,medae,dataset_min,dataset_max,dataset_mean,dataset_median,dataset_size
cuda_980ti-avg_pool2d-memory-xgb:1875,cuda_980ti,avg_pool2d,memory,xgb,0.945126596725479,4.3330841064453125,0.1445856152778775,0.2164229568430238,0.07952296733856201,0.09747314453125,4.75677490234375,1.0005601236979167,0.51092529296875,1875
cuda_980ti-avg_pool2d-memory-xgb:2250,cuda_980ti,avg_pool2d,memory,xgb,0.9536958210552263,3.9237334728240967,0.13537352645563416,0.20412353575396103,0.07650980353355408,0.09747314453125,4.75677490234375,0.9872950846354167,0.51092529296875,2250
cuda_980ti-avg_pool2d-memory-xgb:2625,cuda_980ti,avg_pool2d,memory,xgb,0.957140306194199,3.804816484451294,0.13111629375852685,0.19627500957512412,0.07247881591320038,0.09747314453125,4.75677490234375,0.9777151925223214,0.51092529296875,2625
cuda_980ti-avg_pool2d-memory-xgb:3000,cuda_980ti,avg_pool2d,memory,xgb,0.9592019206815151,3.9463376998901367,0.12073635513159318,0.17774394762296075,0.06365072727203369,0.09747314453125,4.75677490234375,0.98428369140625,0.51092529296875,3000
cuda_980ti-avg_pool2d-memory-xgb:3375,cuda_980ti,avg_pool2d,memory,xgb,0.9646355218019175,4.0634684562683105,0.11654386312340775,0.1744890850520888,0.06711449474096298,0.09747314453125,4.75677490234375,0.9772494755497685,0.51092529296875,3375
cuda_980ti-avg_pool2d-memory-xgb:3750,cuda_980ti,avg_pool2d,memory,xgb,0.9720385181667335,4.195322036743164,0.10585302807176455,0.16481318320950764,0.06080126762390137,0.09747314453125,4.75677490234375,0.9811729817708333,0.51092529296875,3750
cuda_980ti-avg_pool2d-time-ert:375,cuda_980ti,avg_pool2d,time,ert,0.7129008500409884,13.747681068571435,1.2198358383022667,1.3915508171641973,0.6794487542857164,0.00779846,23.900100000000002,3.610423895413333,1.471,375
cuda_980ti-avg_pool2d-time-ert:750,cuda_980ti,avg_pool2d,time,ert,0.7653544712707778,19.424922971428604,0.9818007470190172,0.7499726928485179,0.465279999999999,0.007390109999999999,24.2825,3.453831190533333,1.471,750
cuda_980ti-avg_pool2d-time-ert:1125,cuda_980ti,avg_pool2d,time,ert,0.8242595375084619,19.985204685714322,0.83154173313239,0.5471521571604215,0.3711492685714326,0.007390109999999999,25.921400000000002,3.46267082928,1.471,1125
cuda_980ti-avg_pool2d-time-ert:1500,cuda_980ti,avg_pool2d,time,ert,0.8455917076349465,19.55904160000003,0.7305787509576754,0.4648750740937819,0.2894548228571451,0.0073323799999999995,25.921400000000002,3.39308625546,1.471,1500
cuda_980ti-avg_pool2d-time-ert:1875,cuda_980ti,avg_pool2d,time,ert,0.8673222422573124,17.946090742857162,0.6822870722793246,0.411341233069009,0.2769211805714282,0.0069828600000000005,25.921400000000002,3.378210431989333,1.471,1875
cuda_980ti-avg_pool2d-time-ert:2250,cuda_980ti,avg_pool2d,time,ert,0.8727159327990832,18.34974034285716,0.645974852112095,0.3595564458710383,0.24364988571429613,0.0069828600000000005,25.921400000000002,3.3567719933688887,1.471,2250
cuda_980ti-avg_pool2d-time-ert:2625,cuda_980ti,avg_pool2d,time,ert,0.8780230379817281,18.758447028571418,0.6345232776682793,0.32806583813573287,0.22670051428572435,0.0069828600000000005,25.921400000000002,3.328920594266667,1.471,2625
cuda_980ti-avg_pool2d-time-ert:3000,cuda_980ti,avg_pool2d,time,ert,0.8955853659412181,18.729910171428568,0.6005773866621634,0.3099049944449878,0.21262457142857372,0.0069828600000000005,25.921400000000002,3.3638685189966666,1.471,3000
cuda_980ti-avg_pool2d-time-ert:3375,cuda_980ti,avg_pool2d,time,ert,0.9028803921353385,18.449039028571416,0.5710356518009432,0.2950429887156295,0.2073845657142841,0.0069828600000000005,25.921400000000002,3.3285193566192595,1.471,3375
cuda_980ti-avg_pool2d-time-ert:3750,cuda_980ti,avg_pool2d,time,ert,0.906270776772473,18.35681845714284,0.5588015529371063,0.28450177911166064,0.18194663999999938,0.0069828600000000005,25.921400000000002,3.344983585341333,1.471,3750
